# 
# MJD-BEG =    57139.09597163194 / Beginning of the first exposure in MJD        
# MJD-END =    57213.94425429398 / End of the last exposure in MJD               
# RA_TARG =            132.74837 / [deg] Right Ascension                         
# DEC_TARG=            11.513654 / [deg] Declination                             
# EQUINOX =               2000.0 / equinox of celestial coordinate system        
# RADESYS = 'FK5     '           / celestial coordinates system                  
# TARGNAME= 'm67-ch-13-id-000139' / Asiago Input Catalog source identifier
# TELESCOP= 'Kepler  '                                                           
# INSTRUME= 'Kepler Photometer'                                                  
# CHANNEL =                 13.0 / Kepler CCD channel                            
# CAMPAIGN=                    5 / Observing campaign number
# XPOSURE =               1800.0                                                 
# FILTER  = 'Kepler  '           / Photometric bandpass filter                   
# KPMAG   =             15.74194 / [mag] Instrumental Kepler magnitude           
# BMAG    =              19.0119 / [mag] AIC B magnitude                         
# VMAG    =               17.141 / [mag] AIC V magnitude                         
# RMAG    =              16.3045 / [mag] AIC R magnitude                         
# IMAG    =              14.0567 / [mag] AIC I magnitude                         
# HLSPID  = 'PSFK2   '                                                           
# HLSNAME = 'PSFK2: A PSF-based approach to Kepler/K2 data' / Project title      
# REFERENC= '10.1093/mnras/stw2169' / DOI for the paper                          
# 
# 
# 
# COLUMN INFO 
# 
# TIME  = Time in BJD
# AP1C = Detrended K2 magnitude obtained with 1-pixel aperture photometry
# AP1R = Raw K2 magnitude obtained with 1-pixel aperture photometry
# AP2C = Detrended K2 magnitude obtained with 2.5-pixel aperture photometry
# AP2R = Raw K2 magnitude obtained with 2.5-pixel aperture photometry
# AP3C = Detrended K2 magnitude obtained with 3.5-pixel aperture photometry
# AP3R = Raw K2 magnitude obtained with 3.5-pixel aperture photometry
# AP4C = Detrended K2 magnitude obtained with 4.5-pixel aperture photometry
# AP4R = Raw K2 magnitude obtained with 4.5-pixel aperture photometry
# PSFC = Detrended K2 magnitude obtained with PSF-fitting photometry
# PSFR = Raw K2 magnitude obtained with PSF-fitting aperture photometry
# XPOS = x position in the K2 image (in Kepler pixel)
# YPOS = y position in the K2 image (in Kepler pixel)
# 
# 
# 
#       TIME            AP1C             AP1R             AP2C             AP2R             AP3C             AP3R              AP4C              AP4R             PSFC             PSFR               XPOS              YPOS
# 
 2457140.326157174    -9.06649365      -8.99282265      -9.61703830      -9.61225891      -0.00000000      -0.00000000        0.00000000       -0.00000000      -9.56932483      -9.58631325        916.6669          667.9035
 2457140.346587950    -9.06429060      -8.99055576      -9.62569370      -9.62093735      -0.00000000      -0.00000000        0.00000000       -0.00000000      -9.56732561      -9.58424282        916.6671          667.9069
 2457140.367015608    -9.06676139      -8.98920155      -9.61573168      -9.61107731      -0.00000000      -0.00000000        0.00000000       -0.00000000      -9.56822520      -9.58173656        916.6695          667.9067
 2457140.387448563    -9.06839330      -8.98434353      -9.61335554      -9.60884571      -0.00000000      -0.00000000        0.00000000       -0.00000000      -9.56841751      -9.57654476        916.6797          667.9012
 2457140.407885456    -9.06321373      -8.97120094      -9.61892596      -9.61534500      -0.00000000      -0.00000000        0.00000000       -0.00000000      -9.57123543      -9.57096767        916.6921          667.8924
 2457140.428318164    -9.07972080      -8.97263050      -9.61737502      -9.61402130      -0.00000000      -0.00000000        0.00000000       -0.00000000      -9.57691426      -9.56116581        916.7118          667.8840
 2457140.448745925    -9.07579379      -8.96373844      -9.61623841      -9.61402130      -0.00000000      -0.00000000        0.00000000       -0.00000000      -9.56838043      -9.55189514        916.7290          667.8753
 2457140.469175793    -9.06454746      -8.94227219      -9.61225940      -9.61004829      -0.00000000      -0.00000000        0.00000000       -0.00000000      -9.57028679      -9.54284286        916.7461          667.8674
 2457140.489613385    -9.06476667      -8.93599987      -9.62012597      -9.61792469      -0.00000000      -0.00000000        0.00000000       -0.00000000      -9.56759850      -9.53547955        916.7596          667.8635
 2457140.510047754    -9.06509445      -8.92578697      -9.61741413      -9.61379433      -0.00000000      -0.00000000        0.00000000       -0.00000000      -9.57817982      -9.52743340        916.7791          667.8538
 2457140.530475260    -9.04098543      -8.96919537      -9.61607543      -9.61037064      -9.59617731      -9.61517239        0.00000000       -0.00000000      -9.51572762      -9.47844028        916.4549          668.0056
 2457140.550904251    -9.02880693      -9.00791073      -9.62202475      -9.61632347      -9.59375964      -9.61158180        0.00000000       -0.00000000      -9.52371917      -9.51996040        916.1407          668.1660
 2457140.571341609    -9.03127129      -9.01534176      -9.61949582      -9.61364269      -9.59432053      -9.61253929        0.00000000       -0.00000000      -9.53305924      -9.52972221        916.1609          668.1550
 2457140.591776429    -9.06450366      -9.01761436      -9.61885779      -9.61229515      -9.58270082      -9.61318874        0.00000000       -0.00000000      -9.56570508      -9.53744698        916.1806          668.1479
 2457140.612205024    -9.06647917      -9.02512264      -9.61792531      -9.61038780      -9.58564721      -9.61120319        0.00000000       -0.00000000      -9.56443397      -9.54080963        916.1939          668.1414
 2457140.632632614    -9.07093582      -9.03194809      -9.61794363      -9.61086178      -9.57842643      -9.60741806        0.00000000       -0.00000000      -9.56441489      -9.54470539        916.2050          668.1347
 2457140.653069328    -9.06623124      -9.03199005      -9.61183672      -9.60672283      -9.58283841      -9.61023903        0.00000000       -0.00000000      -9.55996031      -9.54804230        916.2160          668.1322
 2457140.673505008    -9.06798680      -9.03518486      -9.62106853      -9.61494637      -9.58366997      -9.61118889        0.00000000       -0.00000000      -9.56432960      -9.55294228        916.2273          668.1276
 2457140.693934528    -9.06977681      -9.03564262      -9.61833884      -9.61105156      -9.58493925      -9.61144352        0.00000000       -0.00000000      -9.56914517      -9.55536556        916.2364          668.1228
 2457140.714361726    -9.05728382      -9.03192806      -9.62244883      -9.61658382      -9.58467597      -9.61012077        0.00000000       -0.00000000      -9.56421423      -9.55514717        916.2428          668.1191
 2457140.734796591    -9.06468019      -9.03859234      -9.61612868      -9.61084270      -9.58322411      -9.61116982        0.00000000       -0.00000000      -9.56159748      -9.55696297        916.2522          668.1144
 2457140.755233636    -9.06472651      -9.04653454      -9.61894238      -9.61279297      -9.58526721      -9.60794544        0.00000000       -0.00000000      -9.56568026      -9.55952740        916.2631          668.1106
 2457140.775663704    -9.06614169      -9.04851055      -9.61758163      -9.61133385      -9.58623024      -9.60923195        0.00000000       -0.00000000      -9.55880353      -9.56132698        916.2739          668.1054
 2457140.796091647    -9.06785150      -9.05102921      -9.61870041      -9.61196995      -9.58170717      -9.60749245        0.00000000       -0.00000000      -9.56132864      -9.56353378        916.2829          668.1012
 2457140.816525239    -9.06593856      -9.05358887      -9.61872431      -9.61279869      -9.58556274      -9.60959816        0.00000000       -0.00000000      -9.56413955      -9.56861687        916.2979          668.0953
 2457140.836961861    -9.06493897      -9.04993439      -9.61551362      -9.60985947      -9.58285035      -9.60780525        0.00000000       -0.00000000      -9.56884550      -9.57001877        916.3063          668.0889
 2457140.857394012    -9.06809462      -9.05802536      -9.61392880      -9.61078453      -9.58377532      -9.61122322        0.00000000       -0.00000000      -9.55790086      -9.57389259        916.3135          668.0855
 2457140.877821669    -9.06756261      -9.05769253      -9.61572098      -9.61202049      -9.58038212      -9.60866451        0.00000000       -0.00000000      -9.56115628      -9.57506371        916.3200          668.0830
 2457140.898252643    -9.06575250      -9.05686474      -9.61923659      -9.61475086      -9.58393797      -9.60980129        0.00000000       -0.00000000      -9.56136751      -9.57701302        916.3263          668.0825
 2457140.918690021    -9.06351678      -9.05512619      -9.61874134      -9.61375618      -9.59104373      -9.61592960        0.00000000       -0.00000000      -9.56234438      -9.57984734        916.3368          668.0765
 2457140.939123810    -9.06369788      -9.05806065      -9.62010753      -9.61538315      -9.58005272      -9.60877609        0.00000000       -0.00000000      -9.55919680      -9.58197403        916.3538          668.0684
 2457140.959551136    -9.05993178      -9.06043911      -9.61601108      -9.60908604      -9.58302030      -9.60834408        0.00000000       -0.00000000      -9.55842229      -9.58509731        916.3641          668.0617
 2457140.979980445    -9.06149707      -9.06205177      -9.61530694      -9.60842705      -9.58279744      -9.61056614        0.00000000       -0.00000000      -9.55452070      -9.58537006        916.3689          668.0602
 2457141.000418413    -9.06194443      -9.05914307      -9.62094089      -9.61419010      -9.58368692      -9.61130905        0.00000000       -0.00000000      -9.55826204      -9.58535099        916.3673          668.0620
 2457141.020852531    -9.06339866      -9.05958366      -9.61430728      -9.60765934      -9.58427330      -9.61012745        0.00000000       -0.00000000      -9.55756145      -9.58579540        916.3740          668.0561
 2457141.041281199    -9.06595106      -9.06069565      -9.61944745      -9.61277485      -9.58328983      -9.61101055        0.00000000       -0.00000000      -9.55937582      -9.58818245        916.3840          668.0533
 2457141.061708852    -9.06459190      -9.06482124      -9.61760988      -9.61116600      -9.58566415      -9.61028481        0.00000000       -0.00000000      -9.55519328      -9.58904076        916.3902          668.0527
 2457141.082145577    -9.06088289      -9.05931282      -9.61743143      -9.61084557      -9.58421671      -9.61115646        0.00000000       -0.00000000      -9.55441333      -9.58800888        916.3923          668.0512
 2457141.102581693    -9.06934852      -9.06165314      -9.61451693      -9.60780239      -9.58198904      -9.60922050        0.00000000       -0.00000000      -9.56055163      -9.58615875        916.3861          668.0529
 2457141.123009733    -9.06525818      -9.05795193      -9.61607095      -9.60933876      -9.58244304      -9.60776043        0.00000000       -0.00000000      -9.55463801      -9.58550739        916.3863          668.0540
 2457141.143437338    -9.06382599      -9.06254387      -9.62581836      -9.61894608      -9.59411695      -9.62232780        0.00000000       -0.00000000      -9.55579986      -9.58753586        916.3889          668.0521
 2457141.163873168    -9.06377297      -9.06070232      -9.61514935      -9.60866165      -9.58300875      -9.60978508        0.00000000       -0.00000000      -9.55236203      -9.58492661        916.3907          668.0524
 2457141.184309683    -9.06967821      -9.06546021      -9.61733540      -9.61036015      -9.58350321      -9.61194992        0.00000000       -0.00000000      -9.55326024      -9.58733463        916.4017          668.0475
 2457141.204739524    -9.07038094      -9.06319046      -9.61959184      -9.61262512      -9.58358658      -9.61114120        0.00000000       -0.00000000      -9.55760256      -9.58990097        916.4125          668.0433
 2457141.225168266    -9.06808249      -9.06262398      -9.61658885      -9.60967922      -9.58466006      -9.61056137        0.00000000       -0.00000000      -9.55565014      -9.59122372        916.4218          668.0393
 2457141.245600958    -9.06545031      -9.05933285      -9.61903485      -9.61238098      -9.58350155      -9.61200142        0.00000000       -0.00000000      -9.55483069      -9.59278107        916.4284          668.0341
 2457141.266037721    -9.06807649      -9.05842209      -9.61646176      -9.60962105      -9.57863649      -9.60901165        0.00000000       -0.00000000      -9.56025614      -9.59289074        916.4366          668.0313
 2457141.286470417    -9.05812849      -9.05598545      -9.61676665      -9.60873222      -9.57806588      -9.60789108        0.00000000       -0.00000000      -9.55329493      -9.59305573        916.4409          668.0295
 2457141.306897260    -9.06214584      -9.05661678      -9.61792610      -9.60948658      -9.57833211      -9.61007690        0.00000000       -0.00000000      -9.55432355      -9.59215260        916.4472          668.0259
 2457141.327329092    -9.06521264      -9.05864906      -9.61320463      -9.60454750      -9.57788408      -9.60772896        0.00000000       -0.00000000      -9.55377756      -9.59235668        916.4524          668.0240
 2457141.347766634    -9.06578759      -9.05823708      -9.61840311      -9.61000061      -9.58389955      -9.61249828        0.00000000       -0.00000000      -9.55609351      -9.59463215        916.4568          668.0205
 2457141.368198908    -9.07074506      -9.06151676      -9.61691535      -9.60848618      -9.58471404      -9.61104488        0.00000000       -0.00000000      -9.55632881      -9.59499550        916.4607          668.0187
 2457141.388626784    -9.07066313      -9.06206417      -9.61581469      -9.60768795      -9.58189617      -9.61051655        0.00000000       -0.00000000      -9.55666383      -9.59524345        916.4589          668.0209
 2457141.409056898    -9.06587911      -9.05906010      -9.61574502      -9.60792446      -9.58266437      -9.60980606        0.00000000       -0.00000000      -9.55074966      -9.59308052        916.4523          668.0250
 2457141.429494220    -9.07313988      -9.06104660      -9.61826074      -9.61033249      -9.58556475      -9.61116028        0.00000000       -0.00000000      -9.55740804      -9.59426880        916.4611          668.0205
 2457141.449928487    -9.07509678      -9.06697845      -9.61936278      -9.61101818      -9.58309897      -9.61090469        0.00000000       -0.00000000      -9.55432235      -9.59442806        916.4736          668.0133
 2457141.470357402    -9.07146941      -9.06542397      -9.61716812      -9.60832977      -9.58332806      -9.61082268        0.00000000       -0.00000000      -9.54795918      -9.59377861        916.4781          668.0127
 2457141.490784809    -9.07255667      -9.06646156      -9.61743158      -9.60853195      -9.58245995      -9.60928917        0.00000000       -0.00000000      -9.56275754      -9.60646629        916.4886          668.0086
 2457141.531657034    -9.06467484      -9.02697754      -9.61668578      -9.60828495      -9.58184591      -9.60994434        0.00000000       -0.00000000      -9.55184582      -9.53867340        916.2664          668.1182
 2457141.552085604    -9.07020980      -9.03349495      -9.61571193      -9.60693741      -9.57933769      -9.60958767        0.00000000       -0.00000000      -9.55249279      -9.54287148        916.2801          668.1105
 2457141.572513879    -9.06466813      -9.03492546      -9.61602068      -9.60859776      -9.58340633      -9.60939884        0.00000000       -0.00000000      -9.55018472      -9.54814053        916.2942          668.1045
 2457141.592949732    -9.06412834      -9.03402233      -9.61770888      -9.61017036      -9.58278642      -9.61000633        0.00000000       -0.00000000      -9.55631331      -9.55343628        916.3078          668.0969
 2457141.613385543    -9.06847106      -9.04246521      -9.61639380      -9.60985756      -9.58452543      -9.61192894        0.00000000       -0.00000000      -9.55243716      -9.55810165        916.3212          668.0907
 2457141.633815669    -9.06472312      -9.04024029      -9.61985251      -9.61333656      -9.58432184      -9.60906792        0.00000000       -0.00000000      -9.55196169      -9.56294155        916.3358          668.0844
 2457141.654242341    -9.06098398      -9.04192734      -9.62044000      -9.61366749      -9.58551344      -9.61228180        0.00000000       -0.00000000      -9.55156522      -9.56856632        916.3475          668.0784
 2457141.674677135    -9.06919565      -9.05303860      -9.61361093      -9.60580158      -9.58171261      -9.60982609        0.00000000       -0.00000000      -9.55394027      -9.57474899        916.3674          668.0693
 2457141.695114214    -9.06638995      -9.05125523      -9.61395059      -9.60601616      -9.58143190      -9.61017799        0.00000000       -0.00000000      -9.55025092      -9.57439899        916.3798          668.0645
 2457141.715545313    -9.07017770      -9.05786419      -9.61475299      -9.60706806      -9.58650200      -9.61258507        0.00000000       -0.00000000      -9.55066846      -9.58054638        916.3952          668.0575
 2457141.735972734    -9.07205260      -9.05817509      -9.61734777      -9.60933304      -9.58389488      -9.61262512        0.00000000       -0.00000000      -9.55390004      -9.58271217        916.4093          668.0472
 2457141.756405964    -9.06832613      -9.05361462      -9.61368738      -9.60580730      -9.58237459      -9.60926819        0.00000000       -0.00000000      -9.55371141      -9.58281708        916.4200          668.0409
 2457141.776842616    -9.06665727      -9.05115986      -9.61760683      -9.60987949      -9.58072545      -9.61100197        0.00000000       -0.00000000      -9.55620611      -9.58517170        916.4369          668.0357
 2457141.797275139    -9.07137394      -9.05795956      -9.61441939      -9.60578632      -9.58239941      -9.61199951        0.00000000       -0.00000000      -9.55405277      -9.58904552        916.4554          668.0263
 2457141.817702385    -9.07472242      -9.06376457      -9.61782659      -9.60852528      -9.58150103      -9.61027718        0.00000000       -0.00000000      -9.55105934      -9.58916950        916.4702          668.0195
 2457141.838132956    -9.07182891      -9.06116581      -9.61624772      -9.60688210      -9.58188920      -9.61007023        0.00000000       -0.00000000      -9.55458516      -9.59247971        916.4817          668.0142
 2457141.858570378    -9.06434529      -9.05213547      -9.61224644      -9.60338783      -9.58239383      -9.61173153        0.00000000       -0.00000000      -9.56134903      -9.60089493        916.4940          668.0082
 2457141.879004571    -9.06919631      -9.05313396      -9.61050326      -9.60318375      -0.00000000      -0.00000000        0.00000000       -0.00000000      -9.56134858      -9.60276031        916.5081          668.0012
 2457141.899431515    -9.07549404      -9.04533195      -9.61603690      -9.61007309      -0.00000000      -0.00000000        0.00000000       -0.00000000      -9.55060440      -9.60246468        916.5257          667.9941
 2457141.919860876    -9.06680281      -9.02562046      -9.61632678      -9.60999584      -0.00000000      -0.00000000        0.00000000       -0.00000000      -9.55518729      -9.60028362        916.5464          667.9855
 2457141.940298721    -9.07119567      -9.01224041      -9.61815500      -9.61218262      -0.00000000      -0.00000000        0.00000000       -0.00000000      -9.55398432      -9.59497261        916.5628          667.9775
 2457141.960732835    -9.07237955      -9.01066113      -9.61595181      -9.60882759      -0.00000000      -0.00000000        0.00000000       -0.00000000      -9.55427508      -9.58887863        916.5769          667.9735
 2457141.981161535    -9.07131994      -9.00878429      -9.62134752      -9.61355400      -0.00000000      -0.00000000        0.00000000       -0.00000000      -9.55360294      -9.58536720        916.5833          667.9707
 2457142.001589173    -9.07245904      -9.00734520      -9.61810502      -9.61082649      -0.00000000      -0.00000000        0.00000000       -0.00000000      -9.55325864      -9.58141136        916.5936          667.9643
