,hip,ra,dec,vmag,parallax,b-v,v-i,distance,absmag
22,15560,03 20 26.82,+24 32 35.6,7.31,0.00311,1.209,1.17,321.54340836012864,-0.22619805486581246
23,15562,03 20 28.92,+22 24 56.8,13.63,-0.02958,0.8,0.83,-33.80662609871535,
24,15566,03 20 34.14,+19 10 49.5,8.28,0.0037,0.184,0.2,270.27027027027026,1.121008620334976
25,15575,03 20 38.30,+26 55 38.5,7.75,0.00544,1.185,1.15,183.8235294117647,1.4279944984909019
26,15576,03 20 39.66,+28 49 36.0,8.43,0.006900000000000001,0.56,0.63,144.92753623188403,2.624245453686278
27,15586,03 20 45.72,+23 11 02.4,8.48,0.00738,0.392,0.46,135.50135501355012,2.820281809115208
28,15588,03 20 46.48,+18 44 14.7,8.63,0.00332,1.069,1.03,301.2048192771084,1.2356904185201838
29,15597,03 20 51.46,+20 30 34.1,6.78,0.0074,1.168,1.13,135.13513513513513,1.1261585986548832
30,15608,03 20 58.95,+20 38 49.4,8.7,0.00322,1.6119999999999999,2.24,310.5590062111801,1.2392793584791555
31,15612,03 21 01.27,+19 28 35.0,7.96,0.00644,0.594,0.66,155.27950310559004,2.0044293367990624
32,15627,03 21 13.61,+21 08 49.7,5.27,0.0070599999999999994,-0.067,-0.04,141.643059490085,-0.4859764947409815
33,15636,03 21 19.31,+30 45 58.4,8.79,0.00379,0.273,0.31,263.85224274406335,1.6831960498403618
34,15637,03 21 19.79,+30 16 40.8,8.27,0.00299,1.0859999999999999,1.05,334.44816053511704,0.6483559416221496
35,15640,03 21 21.79,+23 00 28.2,9.81,0.00619,0.58,0.65,161.55088852988692,3.7684532451005914
36,15651,03 21 29.75,+21 26 19.2,9.19,0.0036,0.349,0.41,277.77777777777777,1.9715125038364363
37,15683,03 22 02.21,+17 14 25.4,10.9,0.01533,0.99,1.03,65.23157208088715,6.827710774271877
38,15696,03 22 11.89,+27 36 27.3,5.55,0.00335,1.1,1.06,298.5074626865672,-1.8247759648157738
39,15704,03 22 18.34,+31 24 51.3,7.5,0.0040999999999999995,1.158,1.12,243.90243902439028,0.563919283598679
40,15710,03 22 22.63,+31 36 32.9,9.08,0.0019399999999999999,0.446,0.52,515.4639175257732,0.5190086496511324
41,15713,03 22 24.52,+28 21 21.2,10.51,-0.0010500000000000002,0.429,0.5,-952.3809523809523,
42,15720,03 22 27.99,+27 09 22.4,11.03,0.02975,1.431,1.75,33.61344537815126,8.397434850322842
43,15723,03 22 31.61,+22 48 35.8,8.65,-0.00102,1.482,1.5,-980.3921568627451,
44,15724,03 22 32.55,+17 43 31.5,8.83,0.02355,0.882,0.89,42.46284501061571,5.689954557324576
45,15737,03 22 45.27,+20 44 31.6,5.1,0.010230000000000001,1.2309999999999999,1.22,97.75171065493645,0.14937816856080133
46,15744,03 22 51.80,+29 49 06.5,8.53,0.00443,0.264,0.3,225.73363431151242,1.7620186311153478
47,15744,03 22 51.80,+29 49 06.5,8.53,0.00443,0.264,0.3,225.73363431151242,1.7620186311153478
48,15760,03 23 04.93,+26 54 03.5,7.23,0.00607,0.18,0.2,164.74464579901152,1.1459434553762904
49,15766,03 23 11.30,+21 34 04.8,9.28,0.00683,0.524,0.6,146.41288433382138,3.4521035184076627
50,15781,03 23 23.91,+30 59 02.6,7.38,0.00439,1.185,1.15,227.79043280182233,0.5923226012106086
51,15789,03 23 29.96,+30 26 20.7,8.37,0.00211,0.272,0.31,473.93364928909955,-0.008587723511535472
52,15794,03 23 32.60,+27 24 07.1,8.29,0.00426,0.17600000000000002,0.19,234.7417840375587,1.4370479955135949
53,15808,03 23 39.55,+18 33 20.8,8.94,0.00425,0.972,0.96,235.2941176470588,2.0819446502515593
54,15823,03 23 52.52,+16 43 17.0,8.49,0.00728,0.41,0.48,137.36263736263737,2.8006568965651866
55,15838,03 24 00.90,+19 54 25.4,6.83,0.0045,1.63,1.64,222.22222222222223,0.09606256887671982
56,15844,03 24 06.34,+23 47 07.2,10.38,0.05054,1.51,2.15,19.786307874950534,8.898176187919482
57,15854,03 24 14.31,+17 32 59.0,8.1,0.00512,,,195.31249999999997,1.6463498048791543
58,15861,03 24 18.46,+24 43 27.1,5.5,0.01418,1.19,1.08,70.52186177715092,1.2583811542352397
59,15870,03 24 26.11,+20 48 12.6,6.07,0.01076,-0.027999999999999997,-0.01,92.93680297397769,1.2290613566518527
60,15882,03 24 34.47,+22 02 25.3,6.91,0.00774,0.11,0.12,129.19896640826872,1.3537048034144625
61,15885,03 24 36.29,+27 56 30.6,8.6,0.0020499999999999997,1.507,1.88,487.80487804878055,0.15876930527877242
62,15889,03 24 39.23,+31 24 27.4,8.93,0.00604,0.294,0.34,165.56291390728475,2.83518469310566
63,15902,03 24 48.96,+28 39 09.7,7.12,0.0096,0.132,0.15,104.16666666666667,2.0313561651978427
64,15908,03 24 51.67,+22 16 41.7,8.92,0.00442,1.2819999999999998,1.24,226.2443438914027,2.1471113467454614
65,15939,03 25 14.03,+21 12 50.8,7.95,0.00262,1.844,2.79,381.6793893129771,0.041506456598729535
66,15954,03 25 24.19,+17 44 38.4,8.69,0.00677,0.667,0.73,147.71048744460856,2.8429433434257216
67,15958,03 25 25.26,+25 57 08.0,9.36,0.0047599999999999995,1.083,1.05,210.0840336134454,2.748034763602467
68,15961,03 25 30.83,+17 08 34.0,9.43,0.01247,0.7,0.75,80.1924619085806,4.909332267392713
69,15980,03 25 47.94,+25 52 15.9,8.47,0.01165,0.556,0.63,85.83690987124463,3.8016296268101915
70,15984,03 25 50.10,+30 55 54.2,9.21,0.00281,0.34,0.4,355.87188612099646,1.4535315995254017
71,15996,03 26 03.32,+20 14 44.1,8.54,0.00347,0.4,0.43,288.1844380403458,1.2416473739543683
72,16042,03 26 35.36,+28 42 55.2,6.47,0.01991,0.882,0.89,50.22601707684581,2.9653563001370484
73,16071,03 26 59.38,+24 49 25.5,8.0,0.0020099999999999996,1.568,1.59,497.51243781094536,-0.4840197128975543
74,16072,03 26 59.61,+23 46 38.9,10.81,0.0069900000000000006,0.544,0.62,143.0615164520744,5.032385878728407
75,16074,03 27 01.48,+24 19 37.8,10.27,-0.0019299999999999999,1.137,1.1,-518.1347150259068,
76,16077,03 27 03.20,+18 45 23.6,6.54,0.0077800000000000005,0.188,0.21,128.53470437017995,0.9948979849484472
77,16090,03 27 14.41,+27 23 09.2,11.78,0.03673,1.476,1.93,27.225701061802344,9.605104641726468
78,16109,03 27 32.07,+19 11 14.3,9.17,0.00564,0.624,0.69,177.3049645390071,2.9263955199167135
79,16117,03 27 38.09,+16 39 46.7,8.08,0.0027400000000000002,0.257,0.29,364.963503649635,0.2687528141019424
80,16119,03 27 39.41,+22 53 52.4,10.97,0.00264,0.732,0.78,378.7878787878788,3.0780196343491575
81,16132,03 27 49.60,+24 10 58.1,7.85,0.00373,1.09,1.05,268.0965147453083,0.7085441590434396
82,16133,03 27 51.22,+20 55 30.8,7.85,0.0039,1.129,1.09,256.4102564102564,0.8053230351324974
83,16136,03 27 55.30,+18 52 56.9,8.46,0.014320000000000001,0.568,0.64,69.83240223463686,4.239715089859185
84,16143,03 28 01.40,+20 27 51.4,6.72,0.00496,0.47100000000000003,0.46,201.61290322580646,0.19740838245098846
85,16144,03 28 02.11,+22 01 25.9,11.41,0.02437,1.411,1.7,41.03405826836274,8.344277645923622
86,16150,03 28 08.43,+17 09 45.8,11.76,0.013380000000000001,,,74.73841554559043,7.3922805671590215
87,16150,03 28 08.43,+17 09 45.8,11.76,0.013380000000000001,,,74.73841554559043,7.3922805671590215
88,16164,03 28 17.39,+29 52 07.2,9.65,0.00313,0.28300000000000003,0.32,319.4888178913738,2.127721687732244
89,16170,03 28 20.90,+29 47 57.3,9.16,0.00132,0.53,0.6,757.5757575757576,-0.23713034397074928
90,16171,03 28 21.28,+26 16 14.7,7.53,0.00784,1.212,1.17,127.55102040816327,2.001580313422193
91,16174,03 28 22.54,+22 03 32.7,8.59,0.00738,1.054,1.02,135.50135501355012,2.9302818091152076
92,16181,03 28 26.57,+22 48 15.4,6.03,0.01444,0.951,0.85,69.25207756232687,1.8278359661681014
93,16203,03 28 46.65,+30 22 31.3,7.06,0.0016,0.305,0.35,625.0,-1.9194000867203753
94,16205,03 28 48.16,+20 37 26.8,7.33,0.00412,-0.067,-0.04,242.71844660194174,0.40448608016567533
95,16217,03 28 56.69,+26 18 31.5,8.39,0.008199999999999999,0.33,0.38,121.95121951219514,2.959069261918586
96,16243,03 29 19.77,+31 24 57.1,10.47,0.00256,0.48,0.55,390.62499999999994,2.511199826559251
97,16268,03 29 42.55,+16 45 44.5,7.05,0.00481,-0.052000000000000005,-0.03,207.9002079002079,0.46072538186915946
98,16271,03 29 47.14,+18 44 18.6,9.01,0.00865,0.47,0.54,115.60693641618498,3.6950805373240723
99,16295,03 30 05.36,+24 11 25.6,8.2,0.00342,0.39899999999999997,0.46,292.39766081871346,0.8701305302806759
100,16305,03 30 12.68,+24 29 12.7,9.51,0.00122,1.081,1.04,819.672131147541,-0.05820084662625824
101,16329,03 30 30.33,+20 06 12.3,8.29,0.02161,0.7390000000000001,0.79,46.27487274409995,4.963273834416206
102,16352,03 30 41.80,+29 14 19.9,9.09,0.00456,0.29100000000000004,0.33,219.2982456140351,2.384824213322176
103,16374,03 30 56.02,+18 47 58.5,8.12,0.01083,0.58,0.65,92.33610341643583,3.293142283126601
104,16376,03 30 59.31,+29 36 49.3,9.04,0.00782,0.491,0.56,127.8772378516624,3.5060337652992395
105,16378,03 31 00.77,+27 43 27.7,7.87,0.01082,0.15,0.17,92.42144177449168,3.0411363038527552
106,16382,03 31 01.74,+27 06 48.3,7.94,0.005900000000000001,1.217,1.18,169.4915254237288,1.7942600582107238
107,16386,03 31 03.45,+27 43 53.8,7.44,0.010490000000000001,0.04,0.06,95.32888465204957,2.5438774409677896
108,16401,03 31 13.43,+19 47 00.3,8.0,0.00875,0.483,0.55,114.28571428571428,2.7100402651115676
109,16405,03 31 15.49,+20 46 06.8,8.08,0.02004,0.68,0.74,49.90019960079841,4.58948858597604
110,16407,03 31 15.94,+25 15 20.1,8.12,0.00762,0.252,0.28,131.23359580052494,2.529774856698003
111,16410,03 31 19.87,+27 34 18.7,6.99,0.0044599999999999996,0.052000000000000005,0.06,224.21524663677133,0.2366742935607089
112,16410,03 31 19.87,+27 34 18.7,6.99,0.0044599999999999996,0.052000000000000005,0.06,224.21524663677133,0.2366742935607089
113,16414,03 31 21.13,+17 56 17.4,6.79,0.0025099999999999996,1.545,1.61,398.4063745019921,-1.2116313925948097
114,16416,03 31 24.45,+17 48 40.9,8.19,0.0015,1.2590000000000001,1.22,666.6666666666666,-0.929543704721592
115,16423,03 31 28.33,+21 49 19.3,8.88,0.00844,0.391,0.46,118.48341232227489,3.511712233128277
116,16428,03 31 31.16,+22 30 21.0,9.49,0.0048200000000000005,0.302,0.35,207.46887966804977,2.905235191194251
117,16429,03 31 31.68,+25 43 17.7,9.09,0.0021000000000000003,0.20199999999999999,0.22,476.19047619047615,0.7010964736695975
118,16431,03 31 33.61,+26 15 56.0,10.75,0.0101,0.6809999999999999,0.74,99.00990099009901,5.771606868913214
119,16440,03 31 42.40,+23 38 58.0,8.07,0.009519999999999999,0.47600000000000003,0.55,105.0420168067227,2.9631847419223742
120,16441,03 31 43.80,+18 48 00.6,8.16,0.0037099999999999998,0.131,0.15,269.54177897574124,1.0068695480752297
121,16469,03 32 06.20,+16 43 41.4,8.6,0.00808,0.512,0.58,123.76237623762376,3.137056803872932
122,16474,03 32 09.73,+30 00 21.9,7.88,0.00584,0.261,0.29,171.2328767123288,1.7120642355619973
123,16505,03 32 27.17,+20 10 31.9,8.42,0.00352,1.672,1.7,284.09090909090907,1.152713317390658
124,16508,03 32 32.97,+26 44 48.3,10.08,0.012289999999999999,0.835,0.88,81.36696501220506,5.527759414432271
125,16512,03 32 36.72,+17 16 08.7,9.8,0.00317,0.446,0.52,315.45741324921136,2.3052963110887603
126,16513,03 32 37.74,+28 21 57.0,8.57,0.00114,1.63,1.65,877.1929824561404,-1.1454757433176361
127,16529,03 32 49.98,+23 41 32.2,8.88,0.02278,0.8440000000000001,0.89,43.89815627743634,5.66776859871541
128,16551,03 33 07.70,+19 23 00.0,8.07,0.00557,0.081,0.09,179.53321364452424,1.799275975868646
129,16598,03 33 38.96,+17 19 45.5,8.49,0.00551,0.5770000000000001,0.65,181.48820326678765,2.195757994258928
130,16613,03 33 48.46,+18 13 40.1,7.99,0.00717,1.062,1.03,139.4700139470014,2.2675957783390004
131,16618,03 33 49.29,+21 01 10.6,10.28,0.00043,1.551,2.13,2325.5813953488373,-1.5526577221020634
132,16635,03 34 01.79,+24 52 51.6,10.87,0.00962,0.7040000000000001,0.75,103.95010395010395,5.785875360189065
133,16639,03 34 07.30,+24 20 40.4,9.54,0.00811,0.51,0.58,123.30456226880396,4.085104271055782
134,16641,03 34 08.32,+17 50 00.9,6.14,0.02357,0.8909999999999999,0.91,42.42681374628765,3.00179791262162
135,16643,03 34 08.75,+21 43 44.4,9.22,0.00633,0.34700000000000003,0.41,157.97788309636653,3.227018550086777
136,16659,03 34 20.21,+23 09 00.4,9.76,0.00422,1.15,1.11,236.96682464454977,2.8865622548083714
137,16662,03 34 25.32,+20 22 26.8,8.14,0.00212,1.7309999999999999,1.76,471.6981132075472,-0.228320695356242
138,16664,03 34 26.62,+24 27 52.1,5.95,0.00628,0.12300000000000001,0.14,159.23566878980893,-0.060201781314019875
139,16668,03 34 30.29,+22 45 34.1,8.22,0.00483,1.249,1.21,207.0393374741201,1.6397356537575636
140,16669,03 34 31.18,+29 33 55.1,10.23,0.00498,0.503,0.58,200.80321285140562,3.7161467137985884
141,16674,03 34 34.93,+18 52 26.2,9.24,0.007980000000000001,0.71,0.76,125.31328320802004,3.7500144567536484
142,16701,03 34 56.52,+19 48 36.7,8.7,0.00171,1.744,1.77,584.7953216374269,-0.13501944803923038
143,16703,03 34 57.44,+21 01 03.6,8.6,0.00268,1.429,1.42,373.13432835820896,0.7406739701439449
144,16704,03 34 57.55,+26 36 29.8,8.4,0.00774,0.336,0.39,129.19896640826872,2.8437048034144627
145,16705,03 34 57.89,+29 18 48.0,8.94,0.004,0.20600000000000002,0.23,250.0,1.9502999566398138
146,16706,03 34 58.50,+17 42 38.4,9.85,0.00254,0.7,0.7,393.70078740157476,1.8741685830996904
147,16707,03 34 58.47,+19 18 46.2,9.18,0.00525,0.434,0.5,190.47619047619045,2.7807965170297866
148,16718,03 35 06.07,+27 56 53.1,9.79,0.0052,0.439,0.51,192.30769230769232,3.3700167181739964
149,16737,03 35 18.37,+18 54 11.4,7.57,0.00226,1.73,2.12,442.47787610619474,-0.6594578042629937
150,16740,03 35 20.40,+26 51 00.7,8.56,0.00522,0.7,0.51,191.57088122605364,2.1483525150113127
151,16740,03 35 20.40,+26 51 00.7,8.56,0.00522,0.7,0.51,191.57088122605364,2.1483525150113127
152,16753,03 35 31.68,+22 49 25.3,9.86,0.009980000000000001,0.54,0.61,100.2004008016032,4.855652706436857
153,16784,03 35 59.99,+23 54 50.9,9.02,0.0038,1.337,1.3,263.1578947368421,1.918917983084052
154,16791,03 36 04.87,+27 35 35.5,7.39,0.00843,1.092,1.05,118.62396204033215,2.0191378731237117
155,16795,03 36 11.34,+29 59 00.1,7.62,0.0091,0.177,0.19,109.89010989010988,2.4152069616054694
156,16802,03 36 16.67,+17 48 43.5,8.6,0.00541,0.321,0.37,184.84288354898337,2.2659863255328485
157,16805,03 36 19.66,+25 23 56.5,9.27,0.005030000000000001,0.405,0.47,198.80715705765405,2.777839925279638
158,16806,03 36 19.82,+28 57 41.1,8.16,0.014039999999999999,0.461,0.53,71.22507122507123,3.896835538968933
159,16808,03 36 21.46,+19 33 33.8,8.36,0.005679999999999999,0.27399999999999997,0.31,176.05633802816902,2.1317416785550947
160,16811,03 36 23.23,+18 21 43.2,8.73,0.00315,1.088,1.05,317.46031746031747,1.2215527689480048
161,16813,03 36 24.28,+20 04 03.8,7.47,0.01069,0.502,0.57,93.54536950420955,2.6148885260438908
162,16824,03 36 28.77,+23 47 51.2,8.62,0.01566,0.669,0.73,63.85696040868454,4.593958788609623
163,16828,03 36 30.24,+21 46 48.7,8.89,0.00279,1.054,1.02,358.4229390681004,1.1180210163679867
164,16831,03 36 30.97,+16 40 42.0,9.47,0.00398,0.34299999999999997,0.4,251.25628140703517,2.4694153603684406
165,16835,03 36 39.79,+29 13 26.6,6.53,0.01498,0.271,0.31,66.75567423230974,2.407559066817238
166,16859,03 36 58.03,+23 12 40.0,6.72,0.00746,0.12300000000000001,0.14,134.04825737265415,1.083694137363346
167,16872,03 37 07.19,+31 07 31.0,7.79,0.00575,1.036,1.01,173.91304347826087,1.5883392234481528
168,16879,03 37 10.88,+25 59 30.3,7.28,0.02678,0.7040000000000001,0.75,37.3412994772218,4.419052863379951
169,16896,03 37 22.60,+18 35 48.8,8.73,0.01173,0.518,0.59,85.25149190110827,4.0764900605776475
170,16900,03 37 28.02,+31 07 12.6,6.96,0.01832,0.46,0.53,54.58515283842795,3.274627346659158
171,16905,03 37 32.77,+28 26 30.5,9.16,0.00434,0.494,0.57,230.4147465437788,2.3474486475625547
172,16908,03 37 34.89,+21 20 35.7,9.35,0.02523,0.917,0.96,39.635354736424894,6.3595862525878735
173,16944,03 38 03.07,+18 28 51.6,9.91,0.006730000000000001,0.5,0.57,148.58841010401187,4.050075321119884
174,16950,03 38 04.84,+20 14 02.3,9.45,0.00662,0.7559999999999999,0.8,151.05740181268882,3.5542899471985
175,16961,03 38 10.92,+19 21 37.6,7.72,0.00817,0.384,0.45,122.39902080783354,2.2811102826620777
176,16979,03 38 22.57,+22 29 59.2,10.09,0.005860000000000001,0.634,0.7,170.6484641638225,3.9294880800904544
177,16983,03 38 25.77,+17 35 57.3,8.93,-0.00028000000000000003,0.318,0.37,-3571.428571428571,
178,16996,03 38 35.90,+24 36 06.1,8.22,0.00821,0.428,0.5,121.8026796589525,2.791715785597207
179,17000,03 38 40.71,+22 39 35.0,6.71,0.00788,-0.001,0.02,126.90355329949239,1.1926310874477766
180,17009,03 38 49.07,+20 23 32.9,9.34,0.00412,0.479,0.55,242.71844660194174,2.414486080165675
181,17020,03 38 56.85,+24 34 11.7,10.53,0.0032,0.645,0.71,312.5,3.055749891599529
182,17026,03 39 00.06,+20 54 57.1,6.5,0.0066,0.151,0.19,151.51515151515153,0.5977196777093443
183,17034,03 39 06.71,+24 42 10.7,7.11,0.00687,0.039,0.05,145.56040756914118,1.2947836852977561
184,17037,03 39 07.41,+25 09 24.6,9.07,0.00362,0.22399999999999998,0.25,276.24309392265195,1.863542852665832
185,17039,03 39 10.83,+27 57 23.5,8.81,0.00359,0.254,0.29,278.5515320334262,1.5854722428915977
186,17043,03 39 13.19,+21 50 36.1,7.27,0.0077800000000000005,0.068,0.08,128.53470437017995,1.7248979849484467
187,17044,03 39 13.46,+24 27 59.9,10.4,0.00885,0.616,0.68,112.99435028248587,5.1347163534891305
188,17076,03 39 33.48,+18 23 07.4,8.24,0.02718,0.81,0.85,36.791758646063286,5.411247261982378
189,17090,03 39 39.39,+27 45 33.7,8.92,0.00377,0.256,0.29,265.2519893899204,1.8017067510289646
190,17091,03 39 41.16,+23 17 27.6,9.94,0.009970000000000001,0.608,0.68,100.30090270812435,4.933475791558282
191,17125,03 40 03.07,+27 44 26.2,9.61,0.007690000000000001,0.541,0.61,130.03901170351105,4.039631699007156
192,17134,03 40 09.97,+26 57 38.0,8.33,0.00348,1.046,1.1,287.35632183908046,1.0378962197329056
193,17140,03 40 13.92,+26 53 14.8,8.23,0.0018700000000000001,0.26899999999999996,0.3,534.75935828877,-0.410791967317504
194,17148,03 40 21.58,+21 24 20.6,7.16,0.01188,0.311,0.36,84.17508417508418,2.534082203225875
195,17151,03 40 24.25,+29 57 22.0,8.97,0.00561,0.649,0.71,178.25311942959001,2.714814306280809
196,17156,03 40 29.17,+28 38 15.2,7.99,-2.9999999999999997e-05,1.7590000000000001,1.79,-33333.333333333336,
197,17168,03 40 38.76,+28 46 24.3,6.86,0.0065,0.154,0.17,153.84615384615384,0.9245667832142788
198,17172,03 40 40.29,+29 27 16.8,9.31,0.0023799999999999997,0.242,0.27,420.1680672268908,1.192884785282562
199,17174,03 40 41.05,+18 06 02.7,9.19,0.01323,0.737,0.78,75.58578987150416,4.797799220937506
200,17181,03 40 46.30,+25 19 46.3,6.11,0.00624,0.09699999999999999,0.11,160.25641025641025,0.08592294841212134
201,17220,03 41 18.39,+28 42 10.1,6.88,0.00563,-0.004,0.02,177.61989342806396,0.6325419742567311
202,17225,03 41 22.95,+23 29 13.4,9.17,0.009210000000000001,0.43700000000000006,0.51,108.57763300760043,3.991298150984246
203,17234,03 41 26.35,+19 23 18.9,8.09,0.00439,0.14800000000000002,0.16,227.79043280182233,1.3023226012106086
204,17245,03 41 36.15,+25 37 10.0,10.1,0.00591,0.589,0.66,169.2047377326565,3.9579374044062767
205,17282,03 42 01.89,+18 12 20.6,10.17,0.00392,0.789,0.82,255.10204081632654,3.136430335102288
206,17289,03 42 04.71,+22 51 31.2,9.17,0.00729,0.46299999999999997,0.53,137.17421124828533,3.4836376415898744
207,17291,03 42 06.45,+16 57 21.7,8.91,0.00039,,,2564.102564102564,-3.134676964867502
208,17299,03 42 10.04,+28 18 25.0,8.06,0.00332,1.022,1.0,301.2048192771084,0.6656904185201835
209,17305,03 42 15.91,+22 47 11.9,7.4,0.018789999999999998,0.428,0.5,53.2197977647685,3.769633900502628
210,17306,03 42 17.56,+31 10 04.6,9.73,0.0027400000000000002,0.6,0.67,364.963503649635,1.9187528141019428
211,17309,03 42 18.94,+19 42 01.0,5.68,0.00797,-0.016,0.01,125.47051442910916,0.18729160698056369
212,17316,03 42 23.98,+21 28 25.0,9.85,0.00628,0.55,0.62,159.23566878980893,3.8397982186859796
213,17317,03 42 24.01,+22 25 16.5,10.4,0.00666,0.7,0.75,150.15015015015015,4.517371145851508
214,17324,03 42 29.72,+26 34 20.3,8.13,0.00146,1.341,1.31,684.9315068493152,-1.0482357210778144
215,17325,03 42 29.86,+20 09 00.4,8.42,0.00853,0.32899999999999996,0.38,117.2332942555686,3.0747451558376167
216,17336,03 42 36.96,+17 17 36.3,7.07,0.03875,0.659,0.72,25.806451612903228,5.011358534211646
217,17340,03 42 41.16,+21 16 53.9,7.91,0.00802,0.624,0.69,124.68827930174565,2.430871841420819
218,17401,03 43 41.52,+23 38 57.3,7.93,0.00948,0.34700000000000003,0.41,105.48523206751054,2.8140416866903326
219,17403,03 43 43.18,+25 04 51.0,7.52,0.01001,0.141,0.16,99.9000999000999,2.522170387396592
220,17405,03 43 45.15,+16 40 04.9,10.83,0.061399999999999996,1.47,2.01,16.286644951140065,9.77084185570584
221,17407,03 43 46.03,+26 22 52.2,7.35,0.00404,1.16,1.12,247.5247524752475,0.3819068255530258
222,17408,03 43 47.14,+19 39 54.6,6.13,0.00939,0.9940000000000001,1.0,106.49627263045792,0.9933279613305546
223,17414,03 43 52.47,+16 40 22.1,9.99,0.05809,1.42,1.76,17.214666896195556,8.810506882381144
224,17421,03 43 56.71,+18 53 46.3,9.9,0.00807,0.606,0.68,123.91573729863691,4.434367673610353
225,17423,03 43 57.96,+29 40 58.8,8.05,0.00327,0.147,0.16,305.81039755351685,0.6227387633014327
226,17453,03 44 28.19,+20 55 43.6,6.09,0.01339,0.027999999999999997,0.04,74.6825989544436,1.7239028850600473
227,17466,03 44 34.36,+17 44 50.6,9.23,0.00426,0.396,0.46,234.7417840375587,2.377047995513596
228,17470,03 44 37.21,+27 53 51.5,6.75,0.01567,0.37,0.43,63.81620931716656,2.7253449823429516
229,17474,03 44 40.69,+29 49 20.9,8.37,0.00455,0.031,0.05,219.78021978021977,1.6600569832855623
230,17481,03 44 44.84,+20 44 53.2,8.7,0.0101,0.39399999999999996,0.46,99.00990099009901,3.721606868913213
231,17482,03 44 44.90,+27 55 17.3,6.86,0.01697,0.642,0.71,58.927519151443725,3.00840921158838
232,17489,03 44 48.20,+24 17 22.5,5.45,0.00975,-0.034,0.01,102.56410256410257,0.39502307849268536
233,17497,03 44 51.22,+23 16 08.5,8.98,0.00976,0.40299999999999997,0.47,102.45901639344262,3.927249088333461
234,17498,03 44 51.26,+30 08 08.7,8.22,0.0033399999999999997,0.145,0.16,299.40119760479047,0.8387323340578252
235,17499,03 44 52.52,+24 06 48.4,3.72,0.0088,-0.105,-0.09,113.63636363636363,-1.5575866392491537
236,17503,03 44 53.00,+19 49 50.4,8.47,0.00692,0.574,0.65,144.50867052023122,2.67053047228379
237,17511,03 44 58.91,+22 01 57.2,9.49,0.01,0.489,0.56,100.0,4.49
238,17525,03 45 08.19,+26 17 33.5,11.49,0.013349999999999999,0.823,0.86,74.90636704119851,7.117406328502971
239,17527,03 45 09.73,+24 50 21.7,5.66,0.00887,-0.064,-0.03,112.73957158962797,0.3996180991586318
240,17531,03 45 12.48,+24 28 02.6,4.3,0.00875,-0.11,-0.08,114.28571428571428,-0.9899597348884326
241,17547,03 45 27.52,+28 40 07.8,7.41,0.00827,0.128,0.14,120.91898428053204,1.9975275477627328
